,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
22,5154963274334512,1759015447,2025-04-16 14:56:16,"倒是没必要不谈恋爱，准确的说是没必要不日逼。但是谈彩礼房产加名记得跑就完了。相亲波都没波过但是先给钱那种我是真不能理解。我看干脆一刀切，必须自由恋爱，相亲犯法。<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自浙江,5156070965906120,0,0,倒是没必要不谈恋爱，准确的说是没必要不日逼。但是谈彩礼房产加名记得跑就完了。相亲波都没波过但是先给钱那种我是真不能理解。我看干脆一刀切，必须自由恋爱，相亲犯法。[允悲],7869179210,开心向前冲1008,https://weibo.com/u/7869179210,,其他,m,117,267,1,4,1,0,5,
23,5154963274334512,1759015447,2025-04-16 14:52:54,不太可能，添狗太多了,来自山东,5156070117084117,0,0,不太可能，添狗太多了,7362861039,空调的风一会冷一会热,https://weibo.com/u/7362861039,,北京,f,84,656,17056,81,40,470,591,
24,5154963274334512,1759015447,2025-04-16 13:47:28,男宝怎么不团结，生孩子随男方姓，户口上男方，过年回男方家过年，怎么能说男宝不团结呢,来自福建,5156053654438162,0,0,男宝怎么不团结，生孩子随男方姓，户口上男方，过年回男方家过年，怎么能说男宝不团结呢,6519309727,hehe123789456,https://weibo.com/u/6519309727,,黑龙江 哈尔滨,f,1,285,397,1,0,76,77,
25,5154963274334512,1759015447,2025-04-16 12:32:57,老师，您方当年给了彩礼了吗,来自内蒙古,5156034897775910,0,0,老师，您方当年给了彩礼了吗,6081142362,风间32,https://weibo.com/u/6081142362,,内蒙古,m,92,526,261,2,0,10,12,
26,5154963274334512,1759015447,2025-04-16 11:18:43,支持，别想舆论断案，你也配做律师,来自重庆,5156016216083102,0,0,支持，别想舆论断案，你也配做律师,7403089418,棠琯柚子,https://weibo.com/u/7403089418,,其他,m,96,115,263,100,26,"1,142","1,268",
27,5154963274334512,1759015447,2025-04-16 10:48:36,"没有组织的人类团结不现实。奉劝各位，1）找个真正对自己有兴趣的人，高彩礼说明对方觉得你配不上，需要经济补偿。2）感情会变，经济自己掌控。3）不要认为自己付出多别人会感动，男女都一样。总之理解人性，对自己好点，别怨天尤人。<img alt=""[思考]"" title=""[思考]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/30/2018new_sikao_org.png"" />",来自四川,5156008638024950,0,0,没有组织的人类团结不现实。奉劝各位，1）找个真正对自己有兴趣的人，高彩礼说明对方觉得你配不上，需要经济补偿。2）感情会变，经济自己掌控。3）不要认为自己付出多别人会感动，男女都一样。总之理解人性，对自己好点，别怨天尤人。[思考],7839947255,爱吃甜食熊爸爸2023,https://weibo.com/u/7839947255,,其他,m,49,102,259,19,2,188,209,
28,5154963274334512,1759015447,2025-04-14 17:11:23,"对对对，不过坚持三五年可不行，好歹得坚持一辈子<img alt=""[偷笑]"" title=""[偷笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/71/2018new_touxiao_org.png"" />千万不能让女人花我一分钱",来自上海,5155380196016417,1,0,对对对，不过坚持三五年可不行，好歹得坚持一辈子[偷笑]千万不能让女人花我一分钱,7980616751,用户已注销账户404,https://weibo.com/u/7980616751,,其他,m,28,40,0,0,0,0,0,
29,5154963274334512,1759015447,2025-04-13 18:16:58,是不团结的原因吗？是女权的过度保护，外加男女比例失调严重,来自河北,5155034308544326,0,0,是不团结的原因吗？是女权的过度保护，外加男女比例失调严重,7599286918,用户7599286918,https://weibo.com/u/7599286918,,其他,m,10,96,2,0,0,0,0,
30,5154963274334512,1759015447,2025-04-13 14:59:57,有这种态度的是好男人，是积极向上的人，愿意在家庭中主动承担责任。提这种要求的女性是贬低自己物化自己的。,来自湖南,5154984728462022,0,0,有这种态度的是好男人，是积极向上的人，愿意在家庭中主动承担责任。提这种要求的女性是贬低自己物化自己的。,7833613616,stardragon_prc,https://weibo.com/u/7833613616,,其他,m,49,153,1477,20,35,129,184,
31,5154963274334512,1759015447,2025-04-13 13:35:54,"做大头梦呢<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自江苏,5154963575802056,0,0,做大头梦呢[允悲],6181999241,茉莉花时时开,https://weibo.com/u/6181999241,,其他,m,5,33,86,92,49,157,298,
32,5154963274334512,1759015447,2025-04-16 14:11:30,这是一个律师能说出来的话？大家随手举报吧,来自北京,5156059703410918,0,0,这是一个律师能说出来的话？大家随手举报吧,7992197517,用户7992197517,https://weibo.com/u/7992197517,,其他,m,1,7,23,1,0,0,1,
33,5154963274334512,1759015447,2025-04-13 14:30:16,你先看看耙耳朵血统有多少,来自新疆,5154977258409055,0,0,你先看看耙耳朵血统有多少,7972543527,老干妈夹馍馍,https://weibo.com/u/7972543527,爱猫单身狗,其他,m,225,541,144,66,4,86,156,
34,5154963274334512,1759015447,2025-04-14 12:09:49,当青年的时候不想给，当老丈人的时候又嫌弃给得少,来自广东,5155304299823913,0,3,当青年的时候不想给，当老丈人的时候又嫌弃给得少,1837208292,Metatron-chen,https://weibo.com/u/1837208292,Let,广东,m,94,364,402,83,9,23,115,
35,5154963274334512,1759015447,2025-04-16 13:58:24,"支持0彩礼，支持0陪嫁，支持谁生都孩子跟谁信，不，生什么孩子啊，有生育权的可以拒绝生孩子，支持男的入赘，支持入赘以后免费做家务还得无时无刻提供情绪价值，支持消费AA,这样更公平，男的不入赘，就男女共同在外找房",来自四川,5156056403281016,0,0,"支持0彩礼，支持0陪嫁，支持谁生都孩子跟谁信，不，生什么孩子啊，有生育权的可以拒绝生孩子，支持男的入赘，支持入赘以后免费做家务还得无时无刻提供情绪价值，支持消费AA,这样更公平，男的不入赘，就男女共同在外找房",7447570784,氡氡最美,https://weibo.com/u/7447570784,,湖南,f,4,123,464,192,0,538,730,
36,5154963274334512,1759015447,2025-04-16 11:24:44,年轻人硬起来和钢筋一样，你指望他们能受得住？,来自河北,5156017731011933,0,0,年轻人硬起来和钢筋一样，你指望他们能受得住？,7776180285,今天跑图了吗e,https://weibo.com/u/7776180285,,河北 石家庄,m,23,14,1,0,0,0,0,
37,5154963274334512,1759015447,2025-04-16 11:15:51,最后两行理念错误，你还是想结婚，那你还是软蛋随便捏,来自江苏,5156015495712347,0,0,最后两行理念错误，你还是想结婚，那你还是软蛋随便捏,7894866709,chaser1118,https://weibo.com/u/7894866709,我很礼貌,其他,m,26,10,3,0,0,0,0,
38,5154963274334512,1759015447,2025-04-15 17:08:21,担心什么，cao自己妈，生血脉相承的孩子，财产握在自己家手里，千万别让其他女人有机会哦,来自安徽,5155741816849295,0,0,担心什么，cao自己妈，生血脉相承的孩子，财产握在自己家手里，千万别让其他女人有机会哦,7872097536,小小虹ovo,https://weibo.com/u/7872097536,,安徽 马鞍山,f,2,20,54,20,0,174,194,
39,5154963274334512,1759015447,2025-04-13 23:41:57,00后10后再往后几代，我觉得会跟欧美一样。,来自浙江,5155116093017674,1,0,00后10后再往后几代，我觉得会跟欧美一样。,7933641428,西红柿的狂潮,https://weibo.com/u/7933641428,,浙江,m,2,101,36,0,0,0,0,
40,5154963274334512,1759015447,2025-04-16 12:38:23,因为女的有子宫，男的没有。,来自河北,5156036266428233,0,0,因为女的有子宫，男的没有。,7971245827,独立思考观天下,https://weibo.com/u/7971245827,00后新媒体运营总监,海外 其他,f,6,49,285,1,11,74,86,
41,5154963274334512,1759015447,2025-04-15 11:28:10,"抬高彩礼的明明是男方 什么时候自己口袋里掏多少钱自己不能定了<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自浙江,5155656206912066,0,0,抬高彩礼的明明是男方 什么时候自己口袋里掏多少钱自己不能定了[doge],7991826144,悠然糖炒栗子写诗,https://weibo.com/u/7991826144,,其他,m,44,42,0,0,0,0,0,
42,5154963274334512,1759015447,2025-04-14 10:36:04,我希望各位女性多关注这类男权博主的文章，多学学他们就对了，看看男人追寻什么，就知道利益在哪了。香火的委屈很多上门女人不理解，咱们也努力当香火吧,来自海南,5155280708701786,0,1,我希望各位女性多关注这类男权博主的文章，多学学他们就对了，看看男人追寻什么，就知道利益在哪了。香火的委屈很多上门女人不理解，咱们也努力当香火吧,6623274254,YUANLAI-XU,https://weibo.com/u/6623274254,坚持公平正义,海南,f,119,939,5619,236,578,972,"1,786",
43,5154963274334512,1759015447,2025-04-14 10:01:59,男人挺团结的，他们虽然说反彩礼，但他们绝对不会零彩礼上门，他们绝对不会嫁给穷女人。他们一边卖女儿姐妹收彩礼一边骂上门背黑锅的女人拜金，团结得很呢。女人就不一样了，有为了爱情嫁给无车无房无彩礼琼男人的，有被她爹卖了换彩礼的，她们上门背黑锅但就是学不会像男人那样，坚决不上门。,来自海南,5155272129777701,0,2,男人挺团结的，他们虽然说反彩礼，但他们绝对不会零彩礼上门，他们绝对不会嫁给穷女人。他们一边卖女儿姐妹收彩礼一边骂上门背黑锅的女人拜金，团结得很呢。女人就不一样了，有为了爱情嫁给无车无房无彩礼琼男人的，有被她爹卖了换彩礼的，她们上门背黑锅但就是学不会像男人那样，坚决不上门。,6623274254,YUANLAI-XU,https://weibo.com/u/6623274254,坚持公平正义,海南,f,119,939,5619,236,578,972,"1,786",
44,5154963274334512,1759015447,2025-04-14 09:22:47,男性被提要彩礼也是活该，是真溅！我说我们广东的彩礼就是意思一下几千到2-3万，男同事听了说你们那的女人这么不值钱！这不是溅是什么？广东大把人都是俩人一起赚钱买房子的！,来自广东,5155262265558914,0,0,男性被提要彩礼也是活该，是真溅！我说我们广东的彩礼就是意思一下几千到2-3万，男同事听了说你们那的女人这么不值钱！这不是溅是什么？广东大把人都是俩人一起赚钱买房子的！,3165074065,猫爱饭,https://weibo.com/u/3165074065,。。。。。。,广东 广州,f,192,189,231,774,97,87,958,
45,5154963274334512,1759015447,2025-04-13 15:27:50,博流量言论。嫁妆、彩礼，是基于女性千百年婚恋不自由、没继承权衍生的媒妁礼制（律法），现代社会把它解读为生育补偿或保障，是基于如今女性既要照顾家庭还要工作，生育严重影响其就业收入。说到社会财富分配制度，有的地区生女户还是不能新分田地和宅基地呢。重男轻女的家庭，不给女儿财产还要她养老,来自北京,5154991744746309,0,0,博流量言论。嫁妆、彩礼，是基于女性千百年婚恋不自由、没继承权衍生的媒妁礼制（律法），现代社会把它解读为生育补偿或保障，是基于如今女性既要照顾家庭还要工作，生育严重影响其就业收入。说到社会财富分配制度，有的地区生女户还是不能新分田地和宅基地呢。重男轻女的家庭，不给女儿财产还要她养老,1777112461,咋的了咋的了快让他们看看,https://weibo.com/u/1777112461,,新疆,m,100,450,5317,858,937,"1,915","3,710",
