,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
10,5155448166028113,6421507594,2025-04-15 07:40:00,"找王熙凤那种厉害 管家的是啥男<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" /><img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" /><img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自山东,5155598786888801,1,0,找王熙凤那种厉害 管家的是啥男[doge][doge][doge],7110290439,很多事情其实自己最清楚,https://weibo.com/u/7110290439,什么是心,其他,m,65,267,1328,40,6,115,161,
11,5155448166028113,6421507594,2025-04-15 13:25:13,还要能倒贴， 本质上最后都花女人钱 ，要不就是亏了让女方借钱给他还债 不还 ，要不就是搞一堆烂摊子让女方收拾 ，不限于借贷 外面的女人闹事…..,来自湖北,5155685664033758,0,2,还要能倒贴， 本质上最后都花女人钱 ，要不就是亏了让女方借钱给他还债 不还 ，要不就是搞一堆烂摊子让女方收拾 ，不限于借贷 外面的女人闹事…..,7245225938,不发脾气只发财705,https://weibo.com/u/7245225938,三秋如梦,湖北 武汉,f,41,553,1198,329,10,424,763,
12,5155448166028113,6421507594,2025-04-15 07:33:29,既要又要还要,来自湖北,5155597146129300,0,1,既要又要还要,7627986620,日渐理解痞老板,https://weibo.com/u/7627986620,🪄 ✩˚₊ ‧ 🫧 .⋆ ｡🧂,北京,f,81,1589,3296,21,14,185,220,
13,5155448166028113,6421507594,2025-04-15 22:26:19,"哈哈哈花钱少还得保持美<img alt=""[哈哈]"" title=""[哈哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8f/2018new_haha_org.png"" />",来自山东,5155821835784095,0,0,哈哈哈花钱少还得保持美[哈哈],5300389087,安安静静喵,https://weibo.com/u/5300389087,,其他,f,102,573,5,0,0,3,3,
14,5155448166028113,6421507594,2025-04-15 11:15:58,咋这么能做梦,来自广东,5155653136420804,0,0,咋这么能做梦,2842387494,开心富有的鹿李,https://weibo.com/u/2842387494,好事如期而至～,广东,f,962,592,1207,"1,936",59,"1,963","3,958",
15,5155448166028113,6421507594,2025-04-15 03:11:57,"无所图找他们干啥？<img alt=""[疑问]"" title=""[疑问]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/b8/2018new_ningwen_org.png"" />",来自江苏,5155531329896879,0,1,无所图找他们干啥？[疑问],3232433434,木火通明焰灵姬,https://weibo.com/u/3232433434,漂亮又可爱！不许再给我安利讨厌的丑明星，强行安利你家丑蒸煮就糊穿地心！腐癌滚开！新建文件夹,江苏 苏州,f,94,993,2844,149,184,491,824,
16,5155448166028113,6421507594,2025-04-16 20:10:36,他们可以多睡觉做梦。梦里啥都有,来自浙江,5156150068648243,0,0,他们可以多睡觉做梦。梦里啥都有,7101647460,铁狮总有办法,https://weibo.com/u/7101647460,日常记录。不和烂人烂事缠斗是我最大的天赋。Dream big～,其他,f,88,309,5961,67,52,450,569,
17,5155448166028113,6421507594,2025-04-16 02:26:56,想得美哈哈哈,来自北京,5155882389210362,0,0,想得美哈哈哈,6580348639,ylygqzdksxysfp,https://weibo.com/u/6580348639,2024.8.1起 是潘展乐女孩了 （永远在突破）,海外 美国,f,25,645,872,41,17,43,101,
18,5155448166028113,6421507594,2025-04-15 22:33:20,他们真是想P吃,来自河南,5155823602110382,0,0,他们真是想P吃,7448471321,瑶宝儿木火通明,https://weibo.com/u/7448471321,举头三尺有神明 不为人知畏己知,其他,f,112,254,1402,24,7,166,197,
19,5155448166028113,6421507594,2025-04-15 00:14:49,自私,来自山东,5155486753359589,0,0,自私,1634645337,DQQ不吃肉,https://weibo.com/u/1634645337,事来善应，事去心空。,山东 济宁,f,383,267,1037,"1,248",54,195,"1,497",
20,5155448166028113,6421507594,2025-04-14 23:53:44,"<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自河南,5155481447567000,0,0,[允悲],2513201165,童心守护者_,https://weibo.com/u/2513201165,🌝,海外,f,347,378,112,49,0,184,233,
21,5155448166028113,6421507594,2025-04-14 23:09:18,"<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自江苏,5155470266074932,0,0,[good],3256898984,心想事成的我V,https://weibo.com/u/3256898984,,江苏 南京,f,496,1123,778,213,5,332,550,
22,5155448166028113,6421507594,2025-04-14 22:51:44,"<img alt=""[可爱]"" title=""[可爱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/09/2018new_keai_org.png"" />",来自新疆,5155465848161488,0,0,[可爱],3969806214,椿椿u11,https://weibo.com/u/3969806214,人生缓缓自有答案,辽宁,f,205,405,735,"1,128",12,796,"1,936",
